filename,time,url,species,stru
N15/20210103_023845.WAV,2021-01-03T07:38:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119023,cattle,rec_am
N15/20210103_023935.WAV,2021-01-03T07:39:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119027,cattle,rec_am
N15/20210103_024000.WAV,2021-01-03T07:40:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119028,cattle,rec_am
N15/20210103_024230.WAV,2021-01-03T07:42:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119042,cattle,rec_am
N15/20210103_024500.WAV,2021-01-03T07:45:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119054,cattle,rec_am
N15/20210103_024525.WAV,2021-01-03T07:45:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119056,cattle,rec_am
N15/20210103_024550.WAV,2021-01-03T07:45:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119057,cattle,rec_am
N15/20210103_024615.WAV,2021-01-03T07:46:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119061,cattle,rec_am
N15/20210103_024705.WAV,2021-01-03T07:47:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119067,cattle,rec_am
N15/20210103_024730.WAV,2021-01-03T07:47:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119068,cattle,rec_am
N15/20210103_025025.WAV,2021-01-03T07:50:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119088,cattle,rec_am
N15/20210103_032705.WAV,2021-01-03T08:27:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119402,cattle,rec_am
N35/AM101/20210114_044525.WAV,2021-01-14T09:45:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38206359,cattle,rec_am
N35/AM101/20210116_020500.WAV,2021-01-16T07:05:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38208044,cattle,rec_am
N35/AM100/20210225_193500.WAV,2021-02-26T00:35:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38172398,cattle,rec_am
N12/AM104/20210205_204500.WAV,2021-02-06T01:45:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37193023,cattle,rec_am
N35/AM100/20210123_181000.WAV,2021-01-23T23:10:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38115048,cattle,rec_am
N15/20201215_202050.WAV,2020-12-16T01:20:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31080496,cattle,rec_am
N15/20210102_182820.WAV,2021-01-02T23:28:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31117944,cattle,rec_am
N15/20201216_034345.WAV,2020-12-16T08:43:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31081830,cattle,rec_am
N35/AM100/20210218_183205.WAV,2021-02-18T23:32:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38164438,cattle,rec_am
N35/AM101/20210118_021255.WAV,2021-01-18T07:12:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38213660,cattle,rec_am
N36/AM102/20210218_183615.WAV,2021-02-18T23:36:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38394178,cattle,rec_am
N36/AM102/20210218_185820.WAV,2021-02-18T23:58:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38394314,cattle,rec_am
N15/20210103_023525.WAV,2021-01-03T07:35:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31119004,cattle,rec_am
N36/AM103/20210301_022820.WAV,2021-03-01T07:28:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38453488,cattle,rec_am
N36/AM102/20210224_184320.WAV,2021-02-24T23:43:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38405063,cattle,rec_am
N35/AM100/20210223_180820.WAV,2021-02-23T23:08:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38170776,cattle,rec_am
N35/AM100/20210223_181410.WAV,2021-02-23T23:14:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38170798,cattle,rec_am
N35/AM100/20210223_181435.WAV,2021-02-23T23:14:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38170800,cattle,rec_am
N12/AM104/20210208_181320.WAV,2021-02-08T23:13:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37193985,cattle,rec_am
N35/AM101/20210116_020255.WAV,2021-01-16T07:02:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38208033,cattle,rec_am
N35/AM100/20210223_181845.WAV,2021-02-23T23:18:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38170818,cattle,rec_am
N15/20201220_190845.WAV,2020-12-21T00:08:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31089005,cattle,rec_am
N15/20201220_201230.WAV,2020-12-21T01:12:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31089309,cattle,rec_am
N15/20210102_180525.WAV,2021-01-02T23:05:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31117824,cattle,rec_am
N15/20210102_180640.WAV,2021-01-02T23:06:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31117831,cattle,rec_am
N15/20210102_181000.WAV,2021-01-02T23:10:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31117846,cattle,rec_am
N15/20210102_191435.WAV,2021-01-03T00:14:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/31118192,cattle,rec_am
A08/20201222_183845.WAV,2020-12-22T23:38:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47475708,cattle,rec_am
A05/20201222_185910.WAV,2020-12-22T23:59:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49059179,cattle,rec_am
A05/20201222_191755.WAV,2020-12-23T00:17:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49059310,cattle,rec_am
A05/20201223_020935.WAV,2020-12-23T07:09:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49060105,cattle,rec_am
A05/20210103_200820.WAV,2021-01-04T01:08:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49090769,cattle,rec_am
A05/20201214_205910.WAV,2020-12-15T01:59:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49044903,cattle,rec_am
A05/20201223_202115.WAV,2020-12-24T01:21:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49062347,cattle,rec_am
N12/AM105/20210131_031910.WAV,2021-01-31T08:19:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49165664,cattle,rec_am
N12/AM105/20210131_032000.WAV,2021-01-31T08:20:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49165667,cattle,rec_am
N12/AM105/20210221_045525.WAV,2021-02-21T09:55:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49197004,cattle,rec_am
N12/AM105/20210209_041140.WAV,2021-02-09T09:11:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49177720,cattle,rec_am
N12/AM105/20210207_033025.WAV,2021-02-07T08:30:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49174816,cattle,rec_am
N15/AM98/20210112_201320.WAV,2021-01-13T01:13:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37350817,cattle,rec_am
N15/AM98/20210112_200910.WAV,2021-01-13T01:09:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37350757,cattle,rec_am
N15/AM98/20210129_204345.WAV,2021-01-30T01:43:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37365480,cattle,rec_am
N15/AM98/20210112_201230.WAV,2021-01-13T01:12:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37350802,cattle,rec_am
N15/AM99/20210119_042000.WAV,2021-01-19T09:20:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37530050,cattle,rec_am
N15/AM99/20210217_023205.WAV,2021-02-17T07:32:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37563359,cattle,rec_am
N15/AM99/20210209_025320.WAV,2021-02-09T07:53:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37557754,cattle,rec_am
A08/AM04/20210227_181640.WAV,2021-02-27T23:16:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47389807,cattle,rec_am
A08/AM04/20210216_181640.WAV,2021-02-16T23:16:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348244,cattle,rec_am
A08/AM04/20210226_184500.WAV,2021-02-26T23:45:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47388179,cattle,rec_am
A08/AM04/20210216_181500.WAV,2021-02-16T23:15:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348228,cattle,rec_am
A08/AM04/20210216_185845.WAV,2021-02-16T23:58:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348728,cattle,rec_am
A08/AM04/20210216_194615.WAV,2021-02-17T00:46:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47368778,cattle,rec_am
A08/AM04/20210218_182500.WAV,2021-02-18T23:25:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47371171,cattle,rec_am
A08/AM04/20210223_180345.WAV,2021-02-23T23:03:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47382023,cattle,rec_am
A08/AM04/20210216_185550.WAV,2021-02-16T23:55:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348687,cattle,rec_am
A08/AM04/20210223_180410.WAV,2021-02-23T23:04:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47382026,cattle,rec_am
A08/AM04/20210226_181730.WAV,2021-02-26T23:17:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47387888,cattle,rec_am
A08/AM04/20210227_205050.WAV,2021-02-28T01:50:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47391263,cattle,rec_am
A08/AM04/20210216_184640.WAV,2021-02-16T23:46:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348562,cattle,rec_am
A08/AM04/20210216_180935.WAV,2021-02-16T23:09:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348167,cattle,rec_am
A08/AM04/20210216_185050.WAV,2021-02-16T23:50:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348616,cattle,rec_am
A08/AM04/20210216_185320.WAV,2021-02-16T23:53:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348648,cattle,rec_am
A08/AM04/20210214_204410.WAV,2021-02-15T01:44:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47345583,cattle,rec_am
A08/AM04/20210226_183345.WAV,2021-02-26T23:33:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47388035,cattle,rec_am
A08/AM04/20210216_190115.WAV,2021-02-17T00:01:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348769,cattle,rec_am
A08/AM04/20210216_190345.WAV,2021-02-17T00:03:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348804,cattle,rec_am
A08/AM04/20210203_182050.WAV,2021-02-03T23:20:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47323712,cattle,rec_am
A08/AM04/20210216_185345.WAV,2021-02-16T23:53:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348655,cattle,rec_am
A08/AM04/20210225_182845.WAV,2021-02-25T23:28:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47385864,cattle,rec_am
A08/AM04/20210216_185255.WAV,2021-02-16T23:52:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348643,cattle,rec_am
A08/AM04/20210216_185140.WAV,2021-02-16T23:51:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348628,cattle,rec_am
A08/AM04/20210212_181640.WAV,2021-02-12T23:16:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47339045,cattle,rec_am
A08/AM04/20210216_184615.WAV,2021-02-16T23:46:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348559,cattle,rec_am
A08/AM04/20210216_185500.WAV,2021-02-16T23:55:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348677,cattle,rec_am
A01/20201229_025255.WAV,2020-12-29T07:52:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/42202064,cattle,rec_am
A01/AM95/20210116_182525.WAV,2021-01-16T23:25:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47001664,cattle,rec_am
A01/AM95/20210119_191730.WAV,2021-01-20T00:17:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47162738,cattle,rec_am
A01/AM95/20210208_193935.WAV,2021-02-09T00:39:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47297639,cattle,rec_am
A01/AM95/20210121_183705.WAV,2021-01-21T23:37:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47170786,cattle,rec_am
A01/AM95/20210114_182230.WAV,2021-01-14T23:22:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/46975565,cattle,rec_am
A01/AM95/20210121_202000.WAV,2021-01-22T01:20:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47171805,cattle,rec_am
N15/AM98/20210225_190730.WAV,2021-02-26T00:07:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37402067,cattle,rec_am
N15/AM98/20210129_205050.WAV,2021-01-30T01:50:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37365506,cattle,rec_am
N15/AM98/20210214_180525.WAV,2021-02-14T23:05:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37371380,cattle,rec_am
N15/AM99/20210227_022435.WAV,2021-02-27T07:24:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37570009,cattle,rec_am
N15/AM99/20210204_042000.WAV,2021-02-04T09:20:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37554517,cattle,rec_am
N15/AM99/20210217_024640.WAV,2021-02-17T07:46:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37563453,cattle,rec_am
N15/AM99/20210203_044050.WAV,2021-02-03T09:40:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/37553885,cattle,rec_am
A08/AM04/20210222_183435.WAV,2021-02-22T23:34:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47380409,cattle,rec_am
A08/AM04/20210213_180230.WAV,2021-02-13T23:02:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47341329,cattle,rec_am
A08/AM04/20210213_183500.WAV,2021-02-13T23:35:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47341591,cattle,rec_am
A08/AM04/20210218_181755.WAV,2021-02-18T23:17:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47371142,cattle,rec_am
A08/AM04/20210221_185550.WAV,2021-02-21T23:55:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47378512,cattle,rec_am
A08/AM04/20210222_183025.WAV,2021-02-22T23:30:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47380359,cattle,rec_am
A08/AM04/20210216_181615.WAV,2021-02-16T23:16:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348241,cattle,rec_am
A08/AM04/20210213_185550.WAV,2021-02-13T23:55:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47341843,cattle,rec_am
A08/AM04/20210225_180320.WAV,2021-02-25T23:03:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47385530,cattle,rec_am
A08/AM04/20210216_181410.WAV,2021-02-16T23:14:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348216,cattle,rec_am
A08/AM04/20210219_191525.WAV,2021-02-20T00:15:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47374560,cattle,rec_am
A08/AM04/20210216_193230.WAV,2021-02-17T00:32:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47368655,cattle,rec_am
A08/AM04/20210226_181320.WAV,2021-02-26T23:13:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47387856,cattle,rec_am
A08/AM04/20210222_183140.WAV,2021-02-22T23:31:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47380377,cattle,rec_am
A08/AM04/20210218_182910.WAV,2021-02-18T23:29:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47371194,cattle,rec_am
A08/AM04/20210226_181845.WAV,2021-02-26T23:18:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47387898,cattle,rec_am
A08/AM04/20210213_180525.WAV,2021-02-13T23:05:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47341356,cattle,rec_am
A01/AM95/20210119_192230.WAV,2021-01-20T00:22:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47162801,cattle,rec_am
A01/AM95/20210208_181935.WAV,2021-02-08T23:19:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47297131,cattle,rec_am
A01/AM95/20210116_182435.WAV,2021-01-16T23:24:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47001639,cattle,rec_am
A01/AM95/20210121_183410.WAV,2021-01-21T23:34:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47170768,cattle,rec_am
A08/AM03/20210228_031705.WAV,2021-02-28T08:17:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47426340,cattle,rec_am
A08/AM03/20210218_021845.WAV,2021-02-18T07:18:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47417334,cattle,rec_am
A08/AM03/20210216_034050.WAV,2021-02-16T08:40:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47415538,cattle,rec_am
A08/AM03/20210214_020410.WAV,2021-02-14T07:04:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47412419,cattle,rec_am
A08/AM03/20210301_021910.WAV,2021-03-01T07:19:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47426885,cattle,rec_am
A08/AM03/20210214_023410.WAV,2021-02-14T07:34:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47412647,cattle,rec_am
A08/AM03/20210214_021410.WAV,2021-02-14T07:14:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47412510,cattle,rec_am
A08/AM03/20210214_020755.WAV,2021-02-14T07:07:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47412469,cattle,rec_am
A08/AM03/20210214_020845.WAV,2021-02-14T07:08:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47412474,cattle,rec_am
A05/AM96/20210131_190025.WAV,2021-02-01T00:00:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49078955,cattle,rec_am
A05/AM96/20210128_184205.WAV,2021-01-28T23:42:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49072399,cattle,rec_am
A05/AM96/20210219_204845.WAV,2021-02-20T01:48:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49100303,cattle,rec_am
A08/AM04/20210226_180935.WAV,2021-02-26T23:09:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47387814,cattle,rec_am
A08/AM04/20210211_181755.WAV,2021-02-11T23:17:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47336819,cattle,rec_am
A08/AM04/20210216_181525.WAV,2021-02-16T23:15:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348231,cattle,rec_am
A08/AM04/20210222_191525.WAV,2021-02-23T00:15:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47380874,cattle,rec_am
A08/AM04/20210227_180525.WAV,2021-02-27T23:05:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47389714,cattle,rec_am
A08/AM04/20210222_183050.WAV,2021-02-22T23:30:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47380367,cattle,rec_am
A08/AM04/20210226_184435.WAV,2021-02-26T23:44:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47388172,cattle,rec_am
A08/AM04/20210216_190255.WAV,2021-02-17T00:02:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47348792,cattle,rec_am
A08/AM04/20210222_184255.WAV,2021-02-22T23:42:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47380510,cattle,rec_am
A08/AM04/20210227_180705.WAV,2021-02-27T23:07:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47389731,cattle,rec_am
A08/AM04/20210227_181410.WAV,2021-02-27T23:14:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47389786,cattle,rec_am
A01/20210105_202140.WAV,2021-01-06T01:21:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/42409856,cattle,rec_am
A01/AM95/20210119_190115.WAV,2021-01-20T00:01:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47162523,cattle,rec_am
A01/AM95/20210119_192345.WAV,2021-01-20T00:23:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47162818,cattle,rec_am
A01/AM95/20210119_191345.WAV,2021-01-20T00:13:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47162695,cattle,rec_am
A01/AM95/20210121_201410.WAV,2021-01-22T01:14:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47171758,cattle,rec_am
A01/AM95/20210121_195230.WAV,2021-01-22T00:52:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47171557,cattle,rec_am
A08/AM03/20210301_024255.WAV,2021-03-01T07:42:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47426993,cattle,rec_am
A08/AM03/20210115_041000.WAV,2021-01-15T09:10:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47380798,cattle,rec_am
A08/AM03/20210301_031640.WAV,2021-03-01T08:16:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47427144,cattle,rec_am
A08/AM03/20210214_020615.WAV,2021-02-14T07:06:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47412458,cattle,rec_am
A08/AM03/20210214_023500.WAV,2021-02-14T07:35:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47412650,cattle,rec_am
A08/AM03/20210214_022820.WAV,2021-02-14T07:28:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47412608,cattle,rec_am
A08/AM03/20210227_035550.WAV,2021-02-27T08:55:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47425690,cattle,rec_am
A08/AM03/20210227_035730.WAV,2021-02-27T08:57:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47425697,cattle,rec_am
A05/AM96/20210128_183820.WAV,2021-01-28T23:38:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49072367,cattle,rec_am
A05/AM96/20210128_184755.WAV,2021-01-28T23:47:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/49072447,cattle,rec_am
A01/AM95/20210121_180640.WAV,2021-01-21T23:06:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47170584,cattle,rec_am
A08/AM04/20210121_181845.WAV,2021-01-21T23:18:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47282568,cattle,rec_am
A08/AM04/20210226_181640.WAV,2021-02-26T23:16:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47387884,cattle,rec_am
A08/AM03/20210127_024705.WAV,2021-01-27T07:47:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47393645,cattle,rec_am
A08/AM04/20210226_184050.WAV,2021-02-26T23:40:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47388120,cattle,rec_am
A08/AM04/20210226_184115.WAV,2021-02-26T23:41:00Z,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47388124,cattle,rec_am
